X1,X2,y
-0.466,-3.701,0.0
0.424,1.666,1.0
1.266,-2.983,0.0
-2.432,-2.063,0.0
0.39,2.816,1.0
-1.857,-3.171,0.0
-4.586,-2.614,0.0
2.224,2.912,1.0
-1.208,-2.381,0.0
-1.468,-4.487,0.0
-2.365,-2.364,0.0
-0.058,1.184,1.0
0.842,3.488,1.0
1.571,4.229,1.0
0.671,-1.99,0.0
2.042,-0.297,1.0
-1.974,-2.825,0.0
-1.575,-4.361,0.0
1.401,3.226,1.0
-3.499,-2.579,0.0
1.08,2.661,1.0
1.742,1.165,1.0
-0.329,2.272,1.0
-0.023,-1.201,0.0
-1.349,-3.625,0.0
1.174,2.817,1.0
0.326,0.849,1.0
-0.969,-1.099,0.0
1.558,3.483,1.0
-2.919,-2.745,0.0
-1.7,-4.566,0.0
1.282,0.822,1.0
-2.083,-1.839,0.0
0.375,0.2,1.0
-2.936,-0.839,0.0
-2.019,-4.779,0.0
-1.784,-3.809,0.0
-3.111,-2.77,0.0
-0.455,1.018,1.0
0.403,0.62,1.0
2.505,2.434,1.0
-0.621,1.787,1.0
1.921,2.978,1.0
1.307,3.856,1.0
-1.418,-2.878,0.0
-0.125,2.611,1.0
-0.079,1.737,1.0
1.045,1.927,1.0
-1.89,-2.071,0.0
3.057,2.301,1.0
-0.649,-3.076,0.0
-1.91,-3.204,0.0
-1.534,-4.71,0.0
-3.184,-2.81,0.0
-0.685,-3.214,0.0
-2.325,-2.641,0.0
-3.278,-4.421,0.0
1.004,2.303,1.0
1.893,3.37,1.0
-2.071,-1.724,0.0
0.083,-4.285,0.0
-1.477,-5.326,0.0
0.443,1.178,1.0
-1.321,2.052,1.0
0.806,0.859,1.0
-2.754,-4.297,0.0
0.551,1.441,1.0
-0.093,2.944,1.0
-2.515,-3.452,0.0
1.206,1.264,1.0
-1.221,0.936,1.0
-0.236,2.625,1.0
-2.022,-3.063,0.0
1.358,1.11,1.0
-2.825,-1.512,0.0
1.501,0.032,1.0
1.69,2.72,1.0
-0.717,-3.127,0.0
-2.581,-2.436,0.0
-0.082,2.481,1.0
1.66,1.526,1.0
0.377,1.398,1.0
0.626,3.457,1.0
-0.064,3.676,1.0
1.01,3.053,1.0
2.211,2.98,1.0
1.796,3.542,1.0
1.871,3.252,1.0
-0.001,1.668,1.0
1.613,2.3,1.0
1.406,1.967,1.0
2.475,1.639,1.0
-2.042,-3.167,0.0
-1.315,-2.961,0.0
0.622,3.168,1.0
-2.93,-3.027,0.0
1.484,1.891,1.0
-4.399,-1.83,0.0
-1.968,-2.715,0.0
-2.811,-2.365,0.0
-2.604,-2.255,0.0
-0.725,2.839,1.0
-3.435,-2.162,0.0
1.472,2.448,1.0
0.597,-3.058,0.0
0.032,1.668,1.0
0.398,-1.91,0.0
-2.391,-2.296,0.0
-3.231,-3.545,0.0
-2.162,-4.662,0.0
0.412,3.694,1.0
1.578,2.752,1.0
-2.247,-1.668,0.0
-2.285,-2.178,0.0
0.966,-0.398,1.0
-2.051,-3.442,0.0
0.686,2.892,1.0
0.294,1.345,1.0
-0.281,0.692,1.0
-1.853,-2.575,0.0
1.486,2.935,1.0
1.244,0.593,1.0
-3.122,-2.653,0.0
0.104,1.476,1.0
-1.197,-2.917,0.0
-0.632,-2.509,0.0
-0.909,-3.89,0.0
-3.478,-2.704,0.0
-2.055,-1.88,0.0
-2.286,-4.125,0.0
-3.198,-0.789,0.0
-0.534,1.279,1.0
1.058,1.571,1.0
1.896,0.528,1.0
0.065,-0.998,1.0
1.759,2.783,1.0
-0.612,2.032,1.0
-0.361,3.182,1.0
3.516,1.749,1.0
1.917,1.1,1.0
-2.319,-4.369,0.0
-0.405,0.905,1.0
0.417,1.672,1.0
-0.006,3.048,1.0
-2.059,-3.354,0.0
-4.166,-1.353,0.0
-0.514,1.973,1.0
-0.675,-2.742,0.0
-0.233,1.746,1.0
-1.216,-3.461,0.0
0.457,1.204,1.0
-3.054,-3.739,0.0
1.081,2.982,1.0
-2.082,-3.09,0.0
-2.413,-3.294,0.0
0.172,1.628,1.0
-0.35,-4.793,0.0
-1.739,-3.324,0.0
-0.874,-2.885,0.0
0.391,2.498,1.0
1.458,1.398,1.0
1.308,1.0,1.0
-2.783,-3.468,0.0
1.0,3.427,1.0
1.416,1.873,1.0
-2.895,-3.399,0.0
0.002,0.235,1.0
-0.199,1.715,1.0
0.291,2.676,1.0
-2.08,-3.944,0.0
2.477,0.891,1.0
-1.023,-3.31,0.0
-1.809,-1.911,0.0
3.319,1.126,1.0
-0.474,-2.502,0.0
2.007,3.3,1.0
0.494,1.589,1.0
1.008,2.788,1.0
-1.893,-2.497,0.0
0.931,0.348,1.0
-3.022,-3.653,0.0
1.507,0.918,1.0
-2.808,-1.516,0.0
1.462,0.766,1.0
-3.439,-3.485,0.0
-2.44,-1.253,0.0
0.781,1.51,1.0
-3.029,-1.965,0.0
1.243,3.864,1.0
0.756,2.296,1.0
-1.44,-3.27,0.0
-1.942,-2.887,0.0
-4.475,-3.665,0.0
1.794,2.394,1.0
1.342,2.302,1.0
0.073,2.33,1.0
1.094,-0.132,1.0
-2.431,-4.769,0.0
0.628,3.408,1.0
0.468,0.824,1.0
0.125,3.198,1.0
-1.983,-3.236,0.0
0.928,2.547,1.0
2.212,0.956,1.0
1.043,1.425,1.0
2.247,3.412,1.0
-2.556,-0.97,0.0
0.521,3.515,1.0
-1.271,-2.953,0.0
1.427,2.717,1.0
-0.072,-2.392,0.0
-0.059,1.667,1.0
1.996,2.136,1.0
-2.493,-1.817,0.0
-1.435,2.275,1.0
0.544,2.156,1.0
0.939,3.038,1.0
0.064,2.931,1.0
-0.971,-1.593,0.0
-1.816,-3.29,0.0
-1.901,-2.453,0.0
-2.019,-2.349,0.0
-0.441,1.842,1.0
-1.536,-3.05,0.0
-2.504,-1.879,0.0
-2.22,-1.397,0.0
-2.101,-3.56,0.0
2.271,3.522,1.0
0.775,2.682,1.0
-2.058,-3.668,0.0
1.179,2.428,1.0
-2.445,-5.204,0.0
-2.194,-2.518,0.0
0.972,2.867,1.0
2.12,3.644,1.0
1.028,1.658,1.0
1.141,2.095,1.0
1.832,3.577,1.0
-1.112,-3.714,0.0
-3.695,-4.479,0.0
0.097,2.906,1.0
-1.175,-2.143,0.0
-1.73,-0.786,0.0
1.091,2.712,1.0
-0.829,-2.471,0.0
1.211,0.804,1.0
2.259,1.52,1.0
0.311,1.735,1.0
1.977,1.766,1.0
2.858,3.565,1.0
1.99,3.421,1.0
-2.747,-2.173,0.0
-0.016,0.61,1.0
-1.804,-3.04,0.0
-1.861,-1.44,0.0
-2.895,-2.289,0.0
0.025,1.109,1.0
-1.453,-4.678,0.0
-0.79,1.618,1.0
1.376,2.116,1.0
-1.647,-1.664,0.0
-2.233,-2.076,0.0
1.19,1.078,1.0
-2.478,-3.305,0.0
0.4,2.347,1.0
3.174,0.507,1.0
-2.779,-2.692,0.0
1.486,1.838,1.0
-2.368,-3.379,0.0
0.168,3.681,1.0
1.316,0.656,1.0
-1.42,-3.205,0.0
-2.463,-2.289,0.0
1.857,1.223,1.0
-0.687,-3.55,0.0
1.796,0.959,1.0
0.208,2.021,1.0
-2.116,-3.161,0.0
1.622,4.178,1.0
-1.476,-4.093,0.0
-1.15,-2.884,0.0
0.342,3.553,1.0
-3.383,-3.372,0.0
1.247,0.274,1.0
0.247,1.908,1.0
1.351,3.366,1.0
-2.708,-2.32,0.0
1.666,1.715,1.0
-2.814,-3.722,0.0
-0.466,-1.805,0.0
0.57,0.987,1.0
3.126,2.114,1.0
-0.557,-3.311,0.0
2.167,1.815,1.0
-2.117,-3.19,0.0
0.165,1.776,1.0
-2.751,-2.416,0.0
1.583,1.349,1.0
1.729,2.368,1.0
-1.833,-2.949,0.0
-3.776,-1.564,0.0
-1.217,-1.68,0.0
-1.933,-2.521,0.0
0.855,1.743,1.0
-0.349,0.009,1.0
-1.286,-2.819,0.0
-0.908,-3.112,0.0
-2.629,-2.992,0.0
-2.738,-4.168,0.0
0.082,1.277,1.0
1.027,0.923,1.0
-0.14,4.403,1.0
0.914,1.154,1.0
-2.721,-4.58,0.0
-2.127,-2.261,0.0
-3.418,-4.239,0.0
0.431,0.133,1.0
2.119,1.458,1.0
-1.303,-2.54,0.0
-1.17,-3.403,0.0
2.047,-0.756,1.0
-1.395,-2.72,0.0
-1.571,-2.901,0.0
0.875,2.312,1.0
-1.231,-3.433,0.0
-2.166,-4.294,0.0
-1.308,-2.907,0.0
0.018,0.319,1.0
-3.428,-3.138,0.0
-3.342,-4.229,0.0
2.86,1.685,1.0
0.93,2.57,1.0
-0.919,-4.239,0.0
1.283,2.806,1.0
-3.035,-1.908,0.0
-0.891,-2.878,0.0
-0.399,0.774,1.0
2.147,1.606,1.0
-0.214,-3.603,0.0
1.434,1.632,1.0
-2.947,-4.153,0.0
-2.328,-3.523,0.0
-2.867,-2.749,0.0
1.702,2.281,1.0
1.46,1.488,1.0
-1.85,-2.914,0.0
-2.56,-4.471,0.0
-2.693,-2.404,0.0
2.247,1.248,1.0
-1.63,-2.27,0.0
-2.056,-3.575,0.0
0.693,1.272,1.0
0.484,2.333,1.0
0.669,2.955,1.0
-3.986,-2.002,0.0
1.141,1.045,1.0
-2.07,-1.208,0.0
-0.797,-3.991,0.0
-0.031,-3.682,0.0
1.339,2.554,1.0
-0.43,1.53,1.0
1.077,2.883,1.0
1.057,1.369,1.0
-1.186,-1.305,0.0
-2.667,-1.208,0.0
-2.656,-3.505,0.0
-1.891,-2.484,0.0
0.459,2.366,1.0
-1.703,-3.173,0.0
1.933,2.689,1.0
1.93,2.481,1.0
1.572,2.653,1.0
1.99,0.571,1.0
-0.517,-0.216,1.0
1.348,3.373,1.0
-1.494,-4.555,0.0
-3.778,-3.03,0.0
-3.778,-1.997,0.0
0.585,1.498,1.0
-0.45,-3.401,0.0
0.185,0.79,1.0
1.762,-0.099,1.0
-2.981,-2.657,0.0
-2.909,-3.611,0.0
-0.201,2.695,1.0
0.055,3.427,1.0
1.942,2.134,1.0
-2.938,-1.933,0.0
-3.006,-5.232,0.0
-2.127,-3.371,0.0
-1.786,-2.188,0.0
1.86,0.796,1.0
1.617,1.482,1.0
1.7,1.166,1.0
0.78,0.048,1.0
0.116,2.683,1.0
0.864,2.405,1.0
0.264,1.479,1.0
-3.05,-3.127,0.0
-0.625,-2.867,0.0
-2.805,-3.384,0.0
-1.379,-2.43,0.0
-0.458,0.734,1.0
-1.209,-3.064,0.0
1.645,4.636,1.0
-0.412,1.345,1.0
-0.491,-3.427,0.0
0.943,0.999,1.0
-0.993,-3.307,0.0
1.95,3.095,1.0
0.321,2.347,1.0
1.574,1.727,1.0
0.329,4.126,1.0
-2.6,-3.919,0.0
-3.828,-2.493,0.0
-2.066,-2.642,0.0
-0.104,1.051,1.0
1.446,1.099,1.0
-1.293,-2.444,0.0
-2.325,-1.562,0.0
1.345,3.816,1.0
-1.86,-3.595,0.0
-1.529,-3.128,0.0
-0.279,-4.398,0.0
-1.043,-3.656,0.0
-1.485,-4.03,0.0
1.302,4.342,1.0
-2.941,-0.778,0.0
3.361,3.102,1.0
-0.129,-2.121,0.0
0.973,2.832,1.0
1.284,2.989,1.0
-2.038,-4.183,0.0
-3.358,-2.801,0.0
-1.239,-3.682,0.0
-4.393,-2.665,0.0
-2.386,-4.35,0.0
-0.05,1.24,1.0
0.787,1.722,1.0
1.627,1.557,1.0
-4.155,-3.176,0.0
1.057,2.039,1.0
0.416,3.344,1.0
-2.059,-3.351,0.0
1.272,1.338,1.0
1.388,2.957,1.0
-1.98,-0.025,0.0
-2.809,-4.034,0.0
-2.92,-3.33,0.0
-2.665,-2.78,0.0
1.887,2.231,1.0
-2.045,-2.552,0.0
-2.258,1.707,1.0
3.294,1.476,1.0
-2.736,-4.184,0.0
-0.243,-3.544,0.0
-0.527,0.242,1.0
-1.857,-3.696,0.0
0.565,2.132,1.0
-0.873,-2.861,0.0
-1.68,-3.627,0.0
-3.514,-1.233,0.0
-2.989,-4.491,0.0
0.036,2.117,1.0
-2.279,-2.298,0.0
-2.441,-2.485,0.0
0.915,1.646,1.0
-3.478,-4.888,0.0
-1.773,-3.847,0.0
-0.06,1.196,1.0
1.113,4.315,1.0
-2.709,-4.835,0.0
-0.691,1.652,1.0
0.119,0.495,1.0
-2.003,-5.286,0.0
1.365,2.443,1.0
1.866,0.153,1.0
-0.425,-2.752,0.0
0.206,1.305,1.0
-0.969,-5.785,0.0
0.236,1.608,1.0
-2.158,-3.485,0.0
-0.071,2.357,1.0
1.889,1.832,1.0
-2.073,-2.99,0.0
-3.776,-2.011,0.0
1.918,2.28,1.0
-2.309,-0.897,0.0
-0.894,1.489,1.0
-1.026,-4.389,0.0
1.928,0.784,1.0
-2.328,-3.988,0.0
-3.032,-2.997,0.0
-1.35,-1.749,0.0
-0.392,3.285,1.0
0.607,3.301,1.0
-3.004,-2.288,0.0
-2.1,-3.51,0.0
-1.265,-1.65,0.0
0.807,1.608,1.0
0.229,1.56,1.0
0.36,2.129,1.0
0.565,2.291,1.0
0.192,-3.037,0.0
0.636,3.218,1.0
-0.371,1.352,1.0
0.112,1.955,1.0
-2.3,-3.699,0.0
-1.264,-3.512,0.0
-1.576,-2.058,0.0
1.293,1.94,1.0
0.058,-4.397,0.0
0.457,1.507,1.0
1.324,0.953,1.0
-0.189,3.141,1.0
-2.231,-3.372,0.0
-3.44,-3.652,0.0
-4.45,-5.405,0.0
0.423,3.402,1.0
-2.502,-1.824,0.0
-3.328,-2.757,0.0
-3.096,-1.737,0.0
-3.929,-4.7,0.0
-2.221,-3.268,0.0
2.048,2.033,1.0
-1.433,-4.441,0.0
-3.752,-2.903,0.0
-2.948,-2.612,0.0
0.411,3.979,1.0
-0.84,-2.782,0.0
1.843,2.643,1.0
-1.243,-4.355,0.0
2.593,1.28,1.0
-1.846,-3.587,0.0
-1.307,-5.215,0.0
-1.284,-3.455,0.0
-1.324,-4.052,0.0
-0.069,2.439,1.0
0.762,2.906,1.0
-1.419,-1.932,0.0
1.64,2.754,1.0
-0.754,-2.421,0.0
1.696,3.262,1.0
0.186,2.038,1.0
2.17,2.302,1.0
-3.331,0.183,0.0
-2.036,-5.524,0.0
-2.952,-0.441,0.0
1.664,0.791,1.0
-1.257,1.787,1.0
-2.047,-3.029,0.0
-0.756,-4.909,0.0
-1.997,-3.384,0.0
-3.726,-2.962,0.0
-1.402,-2.829,0.0
0.78,2.144,1.0
-2.539,-2.026,0.0
-1.516,-3.886,0.0
-2.158,-1.828,0.0
1.24,2.994,1.0
-2.221,-3.383,0.0
-2.846,-3.214,0.0
-2.542,-3.304,0.0
2.028,1.071,1.0
0.206,3.534,1.0
-1.831,-3.365,0.0
1.679,3.552,1.0
0.377,1.453,1.0
1.7,1.282,1.0
2.275,1.316,1.0
-0.715,-2.435,0.0
2.13,2.42,1.0
-2.03,-3.214,0.0
0.632,2.975,1.0
-0.684,-1.667,0.0
2.644,2.167,1.0
2.369,1.701,1.0
1.919,2.041,1.0
-2.44,-4.013,0.0
-2.094,-3.707,0.0
-0.226,1.688,1.0
0.055,1.942,1.0
-1.069,-3.185,0.0
1.465,1.472,1.0
-1.661,-3.86,0.0
1.246,0.604,1.0
-2.744,-2.376,0.0
0.877,2.086,1.0
-2.851,-1.628,0.0
-2.638,-3.518,0.0
-0.997,1.779,1.0
-1.739,-3.381,0.0
-2.291,-3.065,0.0
2.679,2.156,1.0
-1.611,-2.999,0.0
-1.654,-2.025,0.0
-1.91,-1.743,0.0
-1.628,-3.614,0.0
-4.076,-3.108,0.0
0.907,1.554,1.0
2.29,1.602,1.0
-0.024,1.48,1.0
2.172,1.448,1.0
1.568,2.551,1.0
1.138,-4.083,0.0
-2.422,-2.972,0.0
1.166,0.884,1.0
-2.943,-2.488,0.0
2.117,2.628,1.0
3.952,2.727,1.0
2.522,2.276,1.0
-2.672,-3.246,0.0
-3.899,-1.63,0.0
0.376,-3.538,0.0
1.04,2.456,1.0
0.408,1.095,1.0
0.291,1.651,1.0
-1.367,-1.785,0.0
1.558,2.972,1.0
2.045,1.251,1.0
-0.869,-4.701,0.0
-1.071,-3.23,0.0
-1.873,-3.456,0.0
2.421,2.095,1.0
-3.674,-1.426,0.0
-0.174,1.707,1.0
-1.875,-3.77,0.0
0.559,2.652,1.0
-2.027,-3.57,0.0
1.484,2.609,1.0
1.786,2.63,1.0
-3.38,-2.603,0.0
-1.573,-4.667,0.0
0.701,2.772,1.0
2.434,-0.098,1.0
-2.499,-2.085,0.0
1.004,1.831,1.0
-0.322,2.507,1.0
0.365,2.721,1.0
0.399,2.51,1.0
0.255,0.771,1.0
-1.732,-2.472,0.0
-2.111,-2.673,0.0
-1.653,-3.276,0.0
-3.26,-3.799,0.0
3.311,3.038,1.0
0.347,2.934,1.0
-0.57,-3.163,0.0
-1.351,-3.329,0.0
-0.018,2.358,1.0
-1.837,-2.759,0.0
1.329,3.919,1.0
-1.407,-2.428,0.0
-2.45,-2.004,0.0
-2.918,-3.926,0.0
1.667,0.298,1.0
-2.244,-3.518,0.0
-1.652,-3.204,0.0
-0.44,-2.486,0.0
1.191,2.335,1.0
-1.813,0.917,1.0
2.061,4.47,1.0
2.738,2.718,1.0
-2.367,-2.801,0.0
0.049,1.221,1.0
-1.77,-2.001,0.0
1.515,0.686,1.0
1.802,1.977,1.0
0.95,0.435,1.0
-2.701,-2.789,0.0
-0.313,1.49,1.0
-3.249,-2.011,0.0
-1.46,-2.384,0.0
-3.324,-1.921,0.0
0.612,1.59,1.0
1.29,2.145,1.0
0.016,1.379,1.0
-4.062,-0.961,0.0
0.127,2.445,1.0
-1.488,-4.558,0.0
-0.444,2.162,1.0
0.38,0.878,1.0
-1.242,-3.266,0.0
-1.926,-2.917,0.0
0.225,2.465,1.0
0.623,1.534,1.0
1.013,0.501,1.0
-0.8,-4.543,0.0
0.287,2.27,1.0
-2.19,-3.037,0.0
-2.849,-2.597,0.0
-1.433,-0.431,0.0
0.758,2.019,1.0
2.281,3.07,1.0
-0.545,2.24,1.0
2.873,1.43,1.0
-1.257,-2.265,0.0
-1.775,-3.104,0.0
-0.981,-3.034,0.0
0.213,1.517,1.0
0.053,1.864,1.0
-2.742,-4.599,0.0
-3.391,-4.323,0.0
0.133,1.331,1.0
-0.761,2.894,1.0
0.369,1.508,1.0
-0.59,-4.545,0.0
-2.755,-2.214,0.0
2.27,1.391,1.0
1.853,3.708,1.0
2.328,2.456,1.0
-1.902,-2.005,0.0
1.317,1.5,1.0
0.05,1.314,1.0
0.802,1.676,1.0
-2.557,-2.718,0.0
1.358,1.458,1.0
1.471,2.246,1.0
-1.943,-4.336,0.0
0.651,2.62,1.0
-2.937,-3.974,0.0
-2.399,-2.675,0.0
-2.533,-2.759,0.0
-1.705,-4.62,0.0
0.947,1.512,1.0
0.341,1.09,1.0
-3.473,-2.437,0.0
0.501,0.897,1.0
1.953,1.302,1.0
0.631,0.855,1.0
-1.372,-3.388,0.0
-3.019,-2.921,0.0
-1.942,-3.208,0.0
-1.473,-2.401,0.0
-0.965,-3.363,0.0
-0.928,-2.112,0.0
-2.714,-2.651,0.0
0.256,2.509,1.0
0.783,2.107,1.0
-0.892,1.672,1.0
-0.027,0.184,1.0
0.631,3.401,1.0
0.964,2.489,1.0
1.273,1.459,1.0
0.006,4.084,1.0
0.314,2.06,1.0
0.798,1.439,1.0
-2.131,-3.252,0.0
0.587,2.479,1.0
-3.394,-4.748,0.0
0.343,1.868,1.0
0.553,3.973,1.0
0.792,1.317,1.0
-1.148,-3.055,0.0
1.267,1.557,1.0
1.261,-0.462,1.0
2.007,2.845,1.0
1.204,2.224,1.0
-0.512,3.781,1.0
1.752,1.421,1.0
-2.345,-0.876,0.0
-1.22,-3.309,0.0
-4.113,-1.264,0.0
-1.154,-1.361,0.0
0.86,2.354,1.0
-1.653,-2.415,0.0
1.02,4.937,1.0
-1.909,-1.094,0.0
-2.982,-3.273,0.0
-0.774,-2.956,0.0
2.879,1.843,1.0
0.578,3.827,1.0
-2.207,-4.012,0.0
-1.539,-2.188,0.0
-4.858,-3.628,0.0
-2.17,-4.485,0.0
3.273,2.6,1.0
-2.0,-3.374,0.0
0.248,0.815,1.0
-1.679,-3.244,0.0
-2.987,-0.928,0.0
-1.312,-2.466,0.0
3.044,0.307,1.0
-1.006,-1.472,0.0
-4.115,-3.826,0.0
2.569,1.123,1.0
-1.43,-2.951,0.0
-2.33,-4.306,0.0
-2.148,-2.653,0.0
2.17,1.978,1.0
-0.729,-3.626,0.0
-3.044,-1.382,0.0
-1.17,-2.052,0.0
-1.763,-1.987,0.0
-2.877,-2.889,0.0
1.426,2.027,1.0
1.599,3.05,1.0
1.037,0.746,1.0
-2.805,-4.37,0.0
-3.491,-4.103,0.0
0.457,1.946,1.0
0.377,2.113,1.0
-1.799,-2.622,0.0
0.132,1.473,1.0
-1.609,-2.635,0.0
-2.117,-3.92,0.0
-2.428,-4.032,0.0
-3.825,-1.847,0.0
-0.745,0.546,1.0
1.991,-0.093,1.0
-1.794,-3.82,0.0
0.248,-3.846,0.0
-1.205,-3.98,0.0
1.444,2.836,1.0
0.097,1.356,1.0
-0.559,-3.197,0.0
-2.355,-2.062,0.0
-3.174,-1.682,0.0
-1.748,-3.425,0.0
-2.392,-2.293,0.0
1.383,3.251,1.0
0.073,1.242,1.0
-0.761,-3.392,0.0
-1.958,-1.991,0.0
-1.509,-3.293,0.0
1.822,0.112,1.0
-1.858,-3.386,0.0
2.518,3.556,1.0
-1.119,-2.958,0.0
-3.204,-2.705,0.0
1.891,1.168,1.0
-0.932,-3.596,0.0
1.046,2.268,1.0
-1.905,-4.276,0.0
0.741,1.028,1.0
1.377,3.497,1.0
-1.937,-3.22,0.0
1.523,3.726,1.0
1.257,1.913,1.0
-2.158,-3.363,0.0
0.918,2.539,1.0
0.283,3.745,1.0
-0.93,-2.08,0.0
2.122,-0.947,1.0
-0.777,-3.839,0.0
-1.62,-1.925,0.0
-0.508,-3.355,0.0
-0.79,-1.974,0.0
-1.671,-2.621,0.0
2.895,1.704,1.0
-3.631,-3.705,0.0
-2.145,-2.577,0.0
-3.656,-0.721,0.0
-2.434,-2.105,0.0
1.477,3.119,1.0
-0.275,2.951,1.0
-3.467,-4.528,0.0
0.881,1.823,1.0
-1.64,-4.122,0.0
0.329,0.419,1.0
-0.731,-3.454,0.0
-0.253,-1.145,0.0
1.577,2.527,1.0
1.521,1.557,1.0
-0.827,2.825,1.0
